"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Maquinarias",2018,9,"Ciudad Autónoma de Bs.As.","C",177,"02"
"Maquinarias",2018,9,"Córdoba","X",116,"14"
"Maquinarias",2018,9,"Corrientes","W",5,"18"
"Maquinarias",2018,9,"Entre Ríos","E",27,"30"
"Maquinarias",2018,9,"Formosa","P",2,"34"
"Maquinarias",2018,9,"Jujuy","Y",1,"38"
"Maquinarias",2018,9,"La Pampa","L",22,"42"
"Maquinarias",2018,9,"La Rioja","F",1,"46"
"Maquinarias",2018,9,"Mendoza","M",21,"50"
"Maquinarias",2018,9,"Misiones","N",3,"54"
"Maquinarias",2018,9,"Neuquén","Q",1,"58"
"Maquinarias",2018,9,"Río Negro","R",8,"62"
"Maquinarias",2018,9,"Salta","A",11,"66"
"Maquinarias",2018,9,"San Juan","J",12,"70"
"Maquinarias",2018,9,"San Luis","D",6,"74"
"Maquinarias",2018,9,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,9,"Santa Fe","S",95,"82"
"Maquinarias",2018,9,"Santiago del Estero","G",1,"86"
"Maquinarias",2018,9,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,9,"Tucumán","T",7,"90"
"Maquinarias",2018,10,"Buenos Aires","B",77,"06"
"Maquinarias",2018,10,"Catamarca","K",0,"10"
"Maquinarias",2018,10,"Chaco","H",9,"22"
"Maquinarias",2018,10,"Chubut","U",5,"26"
"Maquinarias",2018,10,"Ciudad Autónoma de Bs.As.","C",203,"02"
"Maquinarias",2018,10,"Córdoba","X",169,"14"
"Maquinarias",2018,10,"Corrientes","W",4,"18"
"Maquinarias",2018,10,"Entre Ríos","E",23,"30"
"Maquinarias",2018,10,"Formosa","P",2,"34"
"Maquinarias",2018,10,"Jujuy","Y",0,"38"
"Maquinarias",2018,10,"La Pampa","L",8,"42"
"Maquinarias",2018,10,"La Rioja","F",0,"46"
"Maquinarias",2018,10,"Mendoza","M",13,"50"
"Maquinarias",2018,10,"Misiones","N",1,"54"
"Maquinarias",2018,10,"Neuquén","Q",4,"58"
"Maquinarias",2018,10,"Río Negro","R",2,"62"
"Maquinarias",2018,10,"Salta","A",4,"66"
"Maquinarias",2018,10,"San Juan","J",15,"70"
"Maquinarias",2018,10,"San Luis","D",6,"74"
"Maquinarias",2018,10,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,10,"Santa Fe","S",123,"82"
"Maquinarias",2018,10,"Santiago del Estero","G",2,"86"
"Maquinarias",2018,10,"Tierra del Fuego","V",1,"94"
"Maquinarias",2018,10,"Tucumán","T",15,"90"
"Maquinarias",2018,11,"Buenos Aires","B",109,"06"
"Maquinarias",2018,11,"Catamarca","K",0,"10"
"Maquinarias",2018,11,"Chaco","H",14,"22"
"Maquinarias",2018,11,"Chubut","U",6,"26"
"Maquinarias",2018,11,"Ciudad Autónoma de Bs.As.","C",160,"02"
"Maquinarias",2018,11,"Córdoba","X",153,"14"
"Maquinarias",2018,11,"Corrientes","W",4,"18"
"Maquinarias",2018,11,"Entre Ríos","E",25,"30"
"Maquinarias",2018,11,"Formosa","P",0,"34"
"Maquinarias",2018,11,"Jujuy","Y",1,"38"
"Maquinarias",2018,11,"La Pampa","L",10,"42"
"Maquinarias",2018,11,"La Rioja","F",0,"46"
"Maquinarias",2018,11,"Mendoza","M",21,"50"
"Maquinarias",2018,11,"Misiones","N",1,"54"
"Maquinarias",2018,11,"Neuquén","Q",2,"58"
"Maquinarias",2018,11,"Río Negro","R",1,"62"
"Maquinarias",2018,11,"Salta","A",4,"66"
"Maquinarias",2018,11,"San Juan","J",11,"70"
"Maquinarias",2018,11,"San Luis","D",4,"74"
"Maquinarias",2018,11,"Santa Cruz","Z",3,"78"
"Maquinarias",2018,11,"Santa Fe","S",110,"82"
"Maquinarias",2018,11,"Santiago del Estero","G",6,"86"
"Maquinarias",2018,11,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,11,"Tucumán","T",11,"90"
"Maquinarias",2018,12,"Buenos Aires","B",79,"06"
"Maquinarias",2018,12,"Catamarca","K",1,"10"
"Maquinarias",2018,12,"Chaco","H",6,"22"
"Maquinarias",2018,12,"Chubut","U",3,"26"
"Maquinarias",2018,12,"Ciudad Autónoma de Bs.As.","C",148,"02"
"Maquinarias",2018,12,"Córdoba","X",137,"14"
"Maquinarias",2018,12,"Corrientes","W",7,"18"
"Maquinarias",2018,12,"Entre Ríos","E",32,"30"
"Maquinarias",2018,12,"Formosa","P",0,"34"
"Maquinarias",2018,12,"Jujuy","Y",0,"38"
"Maquinarias",2018,12,"La Pampa","L",5,"42"
"Maquinarias",2018,12,"La Rioja","F",1,"46"
"Maquinarias",2018,12,"Mendoza","M",14,"50"
"Maquinarias",2018,12,"Misiones","N",0,"54"
"Maquinarias",2018,12,"Neuquén","Q",3,"58"
"Maquinarias",2018,12,"Río Negro","R",0,"62"
"Maquinarias",2018,12,"Salta","A",1,"66"
"Maquinarias",2018,12,"San Juan","J",3,"70"
"Maquinarias",2018,12,"San Luis","D",10,"74"
"Maquinarias",2018,12,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,12,"Santa Fe","S",105,"82"
"Maquinarias",2018,12,"Santiago del Estero","G",5,"86"
"Maquinarias",2018,12,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,12,"Tucumán","T",7,"90"
"Maquinarias",2019,1,"Buenos Aires","B",97,"06"
"Maquinarias",2019,1,"Catamarca","K",1,"10"
"Maquinarias",2019,1,"Chaco","H",12,"22"
"Maquinarias",2019,1,"Chubut","U",4,"26"
"Maquinarias",2019,1,"Ciudad Autónoma de Bs.As.","C",154,"02"
"Maquinarias",2019,1,"Córdoba","X",155,"14"
"Maquinarias",2019,1,"Corrientes","W",3,"18"
"Maquinarias",2019,1,"Entre Ríos","E",28,"30"
"Maquinarias",2019,1,"Formosa","P",2,"34"
"Maquinarias",2019,1,"Jujuy","Y",1,"38"
"Maquinarias",2019,1,"La Pampa","L",8,"42"
"Maquinarias",2019,1,"La Rioja","F",0,"46"
"Maquinarias",2019,1,"Mendoza","M",13,"50"
"Maquinarias",2019,1,"Misiones","N",0,"54"
"Maquinarias",2019,1,"Neuquén","Q",14,"58"
"Maquinarias",2019,1,"Río Negro","R",0,"62"
"Maquinarias",2019,1,"Salta","A",5,"66"
"Maquinarias",2019,1,"San Juan","J",1,"70"
"Maquinarias",2019,1,"San Luis","D",5,"74"
"Maquinarias",2019,1,"Santa Cruz","Z",4,"78"
"Maquinarias",2019,1,"Santa Fe","S",104,"82"
"Maquinarias",2019,1,"Santiago del Estero","G",1,"86"
"Maquinarias",2019,1,"Tierra del Fuego","V",1,"94"
"Maquinarias",2019,1,"Tucumán","T",6,"90"
"Maquinarias",2019,2,"Buenos Aires","B",112,"06"
"Maquinarias",2019,2,"Catamarca","K",2,"10"
"Maquinarias",2019,2,"Chaco","H",15,"22"
"Maquinarias",2019,2,"Chubut","U",4,"26"
"Maquinarias",2019,2,"Ciudad Autónoma de Bs.As.","C",127,"02"
"Maquinarias",2019,2,"Córdoba","X",102,"14"
"Maquinarias",2019,2,"Corrientes","W",4,"18"
"Maquinarias",2019,2,"Entre Ríos","E",27,"30"
"Maquinarias",2019,2,"Formosa","P",0,"34"
"Maquinarias",2019,2,"Jujuy","Y",0,"38"
"Maquinarias",2019,2,"La Pampa","L",9,"42"
"Maquinarias",2019,2,"La Rioja","F",1,"46"
"Maquinarias",2019,2,"Mendoza","M",14,"50"
"Maquinarias",2019,2,"Misiones","N",0,"54"
"Maquinarias",2019,2,"Neuquén","Q",1,"58"
"Maquinarias",2019,2,"Río Negro","R",2,"62"
"Maquinarias",2019,2,"Salta","A",0,"66"
"Maquinarias",2019,2,"San Juan","J",1,"70"
"Maquinarias",2019,2,"San Luis","D",3,"74"
"Maquinarias",2019,2,"Santa Cruz","Z",2,"78"
"Maquinarias",2019,2,"Santa Fe","S",126,"82"
"Maquinarias",2019,2,"Santiago del Estero","G",3,"86"
"Maquinarias",2019,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,2,"Tucumán","T",5,"90"
"Maquinarias",2019,3,"Buenos Aires","B",81,"06"
"Maquinarias",2019,3,"Catamarca","K",0,"10"
"Maquinarias",2019,3,"Chaco","H",11,"22"
"Maquinarias",2019,3,"Chubut","U",3,"26"
"Maquinarias",2019,3,"Ciudad Autónoma de Bs.As.","C",217,"02"
"Maquinarias",2019,3,"Córdoba","X",131,"14"
"Maquinarias",2019,3,"Corrientes","W",7,"18"
"Maquinarias",2019,3,"Entre Ríos","E",31,"30"
"Maquinarias",2019,3,"Formosa","P",4,"34"
"Maquinarias",2019,3,"Jujuy","Y",3,"38"
"Maquinarias",2019,3,"La Pampa","L",19,"42"
"Maquinarias",2019,3,"La Rioja","F",1,"46"
"Maquinarias",2019,3,"Mendoza","M",18,"50"
"Maquinarias",2019,3,"Misiones","N",2,"54"
"Maquinarias",2019,3,"Neuquén","Q",6,"58"
"Maquinarias",2019,3,"Río Negro","R",2,"62"
"Maquinarias",2019,3,"Salta","A",4,"66"
"Maquinarias",2019,3,"San Juan","J",3,"70"
"Maquinarias",2019,3,"San Luis","D",7,"74"
"Maquinarias",2019,3,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,3,"Santa Fe","S",119,"82"
"Maquinarias",2019,3,"Santiago del Estero","G",0,"86"
"Maquinarias",2019,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,3,"Tucumán","T",4,"90"
"Maquinarias",2019,4,"Buenos Aires","B",106,"06"
"Maquinarias",2019,4,"Catamarca","K",0,"10"
"Maquinarias",2019,4,"Chaco","H",5,"22"
"Maquinarias",2019,4,"Chubut","U",15,"26"
"Maquinarias",2019,4,"Ciudad Autónoma de Bs.As.","C",195,"02"
"Maquinarias",2019,4,"Córdoba","X",146,"14"
"Maquinarias",2019,4,"Corrientes","W",2,"18"
"Maquinarias",2019,4,"Entre Ríos","E",28,"30"
"Maquinarias",2019,4,"Formosa","P",1,"34"
"Maquinarias",2019,4,"Jujuy","Y",0,"38"
"Maquinarias",2019,4,"La Pampa","L",7,"42"
"Maquinarias",2019,4,"La Rioja","F",1,"46"
"Maquinarias",2019,4,"Mendoza","M",18,"50"
"Maquinarias",2019,4,"Misiones","N",3,"54"
"Maquinarias",2019,4,"Neuquén","Q",3,"58"
"Maquinarias",2019,4,"Río Negro","R",3,"62"
"Maquinarias",2019,4,"Salta","A",3,"66"
"Maquinarias",2019,4,"San Juan","J",3,"70"
"Maquinarias",2019,4,"San Luis","D",10,"74"
"Maquinarias",2019,4,"Santa Cruz","Z",1,"78"
"Maquinarias",2019,4,"Santa Fe","S",118,"82"
"Maquinarias",2019,4,"Santiago del Estero","G",3,"86"
"Maquinarias",2019,4,"Tierra del Fuego","V",1,"94"
"Maquinarias",2019,4,"Tucumán","T",8,"90"
"Maquinarias",2019,5,"Buenos Aires","B",124,"06"
"Maquinarias",2019,5,"Catamarca","K",3,"10"
"Maquinarias",2019,5,"Chaco","H",24,"22"
"Maquinarias",2019,5,"Chubut","U",6,"26"
"Maquinarias",2019,5,"Ciudad Autónoma de Bs.As.","C",217,"02"
"Maquinarias",2019,5,"Córdoba","X",176,"14"
"Maquinarias",2019,5,"Corrientes","W",5,"18"
"Maquinarias",2019,5,"Entre Ríos","E",31,"30"
"Maquinarias",2019,5,"Formosa","P",2,"34"
"Maquinarias",2019,5,"Jujuy","Y",0,"38"
"Maquinarias",2019,5,"La Pampa","L",4,"42"
"Maquinarias",2019,5,"La Rioja","F",0,"46"
"Maquinarias",2019,5,"Mendoza","M",14,"50"
"Maquinarias",2019,5,"Misiones","N",1,"54"
"Maquinarias",2019,5,"Neuquén","Q",1,"58"
"Maquinarias",2019,5,"Río Negro","R",3,"62"
"Maquinarias",2019,5,"Salta","A",5,"66"
"Maquinarias",2019,5,"San Juan","J",0,"70"
"Maquinarias",2019,5,"San Luis","D",7,"74"
"Maquinarias",2019,5,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,5,"Santa Fe","S",134,"82"
"Maquinarias",2019,5,"Santiago del Estero","G",4,"86"
"Maquinarias",2019,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,5,"Tucumán","T",18,"90"
"Maquinarias",2019,6,"Buenos Aires","B",109,"06"
"Maquinarias",2019,6,"Catamarca","K",0,"10"
"Maquinarias",2019,6,"Chaco","H",29,"22"
"Maquinarias",2019,6,"Chubut","U",4,"26"
"Maquinarias",2019,6,"Ciudad Autónoma de Bs.As.","C",205,"02"
"Maquinarias",2019,6,"Córdoba","X",149,"14"
"Maquinarias",2019,6,"Corrientes","W",6,"18"
"Maquinarias",2019,6,"Entre Ríos","E",19,"30"
"Maquinarias",2019,6,"Formosa","P",0,"34"
"Maquinarias",2019,6,"Jujuy","Y",1,"38"
"Maquinarias",2019,6,"La Pampa","L",4,"42"
"Maquinarias",2019,6,"La Rioja","F",0,"46"
"Maquinarias",2019,6,"Mendoza","M",24,"50"
"Maquinarias",2019,6,"Misiones","N",2,"54"
"Maquinarias",2019,6,"Neuquén","Q",3,"58"
"Maquinarias",2019,6,"Río Negro","R",2,"62"
"Maquinarias",2019,6,"Salta","A",10,"66"
"Maquinarias",2019,6,"San Juan","J",3,"70"
"Maquinarias",2019,6,"San Luis","D",2,"74"
"Maquinarias",2019,6,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,6,"Santa Fe","S",108,"82"
"Maquinarias",2019,6,"Santiago del Estero","G",1,"86"
"Maquinarias",2019,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,6,"Tucumán","T",17,"90"
"Maquinarias",2019,7,"Buenos Aires","B",115,"06"
"Maquinarias",2019,7,"Catamarca","K",5,"10"
"Maquinarias",2019,7,"Chaco","H",30,"22"
"Maquinarias",2019,7,"Chubut","U",21,"26"
"Maquinarias",2019,7,"Ciudad Autónoma de Bs.As.","C",278,"02"
"Maquinarias",2019,7,"Córdoba","X",139,"14"
"Maquinarias",2019,7,"Corrientes","W",2,"18"
"Maquinarias",2019,7,"Entre Ríos","E",30,"30"
"Maquinarias",2019,7,"Formosa","P",1,"34"
"Maquinarias",2019,7,"Jujuy","Y",2,"38"
"Maquinarias",2019,7,"La Pampa","L",10,"42"
"Maquinarias",2019,7,"La Rioja","F",0,"46"
"Maquinarias",2019,7,"Mendoza","M",15,"50"
"Maquinarias",2019,7,"Misiones","N",0,"54"
"Maquinarias",2019,7,"Neuquén","Q",12,"58"
"Maquinarias",2019,7,"Río Negro","R",4,"62"
"Maquinarias",2019,7,"Salta","A",2,"66"
"Maquinarias",2019,7,"San Juan","J",1,"70"
"Maquinarias",2019,7,"San Luis","D",8,"74"
"Maquinarias",2019,7,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,7,"Santa Fe","S",114,"82"
"Maquinarias",2019,7,"Santiago del Estero","G",3,"86"
"Maquinarias",2019,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,7,"Tucumán","T",13,"90"
"Maquinarias",2019,8,"Buenos Aires","B",129,"06"
"Maquinarias",2019,8,"Catamarca","K",2,"10"
"Maquinarias",2019,8,"Chaco","H",9,"22"
"Maquinarias",2019,8,"Chubut","U",5,"26"
"Maquinarias",2019,8,"Ciudad Autónoma de Bs.As.","C",254,"02"
"Maquinarias",2019,8,"Córdoba","X",142,"14"
"Maquinarias",2019,8,"Corrientes","W",6,"18"
"Maquinarias",2019,8,"Entre Ríos","E",24,"30"
"Maquinarias",2019,8,"Formosa","P",0,"34"
"Maquinarias",2019,8,"Jujuy","Y",1,"38"
"Maquinarias",2019,8,"La Pampa","L",8,"42"
"Maquinarias",2019,8,"La Rioja","F",1,"46"
"Maquinarias",2019,8,"Mendoza","M",24,"50"
"Maquinarias",2019,8,"Misiones","N",3,"54"
"Maquinarias",2019,8,"Neuquén","Q",5,"58"
"Maquinarias",2019,8,"Río Negro","R",0,"62"
"Maquinarias",2019,8,"Salta","A",1,"66"
"Maquinarias",2019,8,"San Juan","J",1,"70"
"Maquinarias",2019,8,"San Luis","D",10,"74"
"Maquinarias",2019,8,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,8,"Santa Fe","S",159,"82"
"Maquinarias",2019,8,"Santiago del Estero","G",2,"86"
"Maquinarias",2019,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,8,"Tucumán","T",16,"90"
"Maquinarias",2019,9,"Buenos Aires","B",111,"06"
"Maquinarias",2019,9,"Catamarca","K",0,"10"
"Maquinarias",2019,9,"Chaco","H",17,"22"
"Maquinarias",2019,9,"Chubut","U",9,"26"
"Maquinarias",2019,9,"Ciudad Autónoma de Bs.As.","C",219,"02"
"Maquinarias",2019,9,"Córdoba","X",192,"14"
"Maquinarias",2019,9,"Corrientes","W",5,"18"
"Maquinarias",2019,9,"Entre Ríos","E",43,"30"
"Maquinarias",2019,9,"Formosa","P",4,"34"
"Maquinarias",2019,9,"Jujuy","Y",7,"38"
"Maquinarias",2019,9,"La Pampa","L",15,"42"
"Maquinarias",2019,9,"La Rioja","F",0,"46"
"Maquinarias",2019,9,"Mendoza","M",35,"50"
"Maquinarias",2019,9,"Misiones","N",6,"54"
"Maquinarias",2019,9,"Neuquén","Q",11,"58"
"Maquinarias",2019,9,"Río Negro","R",3,"62"
"Maquinarias",2019,9,"Salta","A",2,"66"
"Maquinarias",2019,9,"San Juan","J",4,"70"
"Maquinarias",2019,9,"San Luis","D",4,"74"
"Maquinarias",2019,9,"Santa Cruz","Z",2,"78"
"Maquinarias",2019,9,"Santa Fe","S",127,"82"
"Maquinarias",2019,9,"Santiago del Estero","G",1,"86"
"Maquinarias",2019,9,"Tierra del Fuego","V",1,"94"
"Maquinarias",2019,9,"Tucumán","T",9,"90"
"Maquinarias",2019,10,"Buenos Aires","B",156,"06"
"Maquinarias",2019,10,"Catamarca","K",3,"10"
"Maquinarias",2019,10,"Chaco","H",8,"22"
"Maquinarias",2019,10,"Chubut","U",7,"26"
"Maquinarias",2019,10,"Ciudad Autónoma de Bs.As.","C",214,"02"
"Maquinarias",2019,10,"Córdoba","X",237,"14"
"Maquinarias",2019,10,"Corrientes","W",8,"18"
"Maquinarias",2019,10,"Entre Ríos","E",43,"30"
"Maquinarias",2019,10,"Formosa","P",2,"34"
"Maquinarias",2019,10,"Jujuy","Y",2,"38"
"Maquinarias",2019,10,"La Pampa","L",10,"42"
"Maquinarias",2019,10,"La Rioja","F",0,"46"
"Maquinarias",2019,10,"Mendoza","M",26,"50"
"Maquinarias",2019,10,"Misiones","N",3,"54"
"Maquinarias",2019,10,"Neuquén","Q",7,"58"
"Maquinarias",2019,10,"Río Negro","R",5,"62"
"Maquinarias",2019,10,"Salta","A",0,"66"
"Maquinarias",2019,10,"San Juan","J",0,"70"
"Maquinarias",2019,10,"San Luis","D",4,"74"
"Maquinarias",2019,10,"Santa Cruz","Z",4,"78"
"Maquinarias",2019,10,"Santa Fe","S",119,"82"
"Maquinarias",2019,10,"Santiago del Estero","G",1,"86"
"Maquinarias",2019,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,10,"Tucumán","T",7,"90"
"Maquinarias",2019,11,"Buenos Aires","B",105,"06"
"Maquinarias",2019,11,"Catamarca","K",3,"10"
"Maquinarias",2019,11,"Chaco","H",8,"22"
"Maquinarias",2019,11,"Chubut","U",5,"26"
"Maquinarias",2019,11,"Ciudad Autónoma de Bs.As.","C",175,"02"
"Maquinarias",2019,11,"Córdoba","X",180,"14"
"Maquinarias",2019,11,"Corrientes","W",3,"18"
"Maquinarias",2019,11,"Entre Ríos","E",41,"30"
"Maquinarias",2019,11,"Formosa","P",4,"34"
"Maquinarias",2019,11,"Jujuy","Y",0,"38"
"Maquinarias",2019,11,"La Pampa","L",8,"42"
"Maquinarias",2019,11,"La Rioja","F",0,"46"
"Maquinarias",2019,11,"Mendoza","M",16,"50"
"Maquinarias",2019,11,"Misiones","N",5,"54"
"Maquinarias",2019,11,"Neuquén","Q",3,"58"
"Maquinarias",2019,11,"Río Negro","R",1,"62"
"Maquinarias",2019,11,"Salta","A",4,"66"
"Maquinarias",2019,11,"San Juan","J",2,"70"
"Maquinarias",2019,11,"San Luis","D",4,"74"
"Maquinarias",2019,11,"Santa Cruz","Z",0,"78"
"Maquinarias",2019,11,"Santa Fe","S",129,"82"
"Maquinarias",2019,11,"Santiago del Estero","G",3,"86"
"Maquinarias",2019,11,"Tierra del Fuego","V",1,"94"
"Maquinarias",2019,11,"Tucumán","T",7,"90"
"Maquinarias",2019,12,"Buenos Aires","B",108,"06"
"Maquinarias",2019,12,"Catamarca","K",0,"10"
"Maquinarias",2019,12,"Chaco","H",6,"22"
"Maquinarias",2019,12,"Chubut","U",3,"26"
"Maquinarias",2019,12,"Ciudad Autónoma de Bs.As.","C",173,"02"
"Maquinarias",2019,12,"Córdoba","X",155,"14"
"Maquinarias",2019,12,"Corrientes","W",10,"18"
"Maquinarias",2019,12,"Entre Ríos","E",34,"30"
"Maquinarias",2019,12,"Formosa","P",5,"34"
"Maquinarias",2019,12,"Jujuy","Y",4,"38"
"Maquinarias",2019,12,"La Pampa","L",7,"42"
"Maquinarias",2019,12,"La Rioja","F",0,"46"
"Maquinarias",2019,12,"Mendoza","M",23,"50"
"Maquinarias",2019,12,"Misiones","N",2,"54"
"Maquinarias",2019,12,"Neuquén","Q",1,"58"
"Maquinarias",2019,12,"Río Negro","R",3,"62"
"Maquinarias",2019,12,"Salta","A",6,"66"
"Maquinarias",2019,12,"San Juan","J",5,"70"
"Maquinarias",2019,12,"San Luis","D",8,"74"
"Maquinarias",2019,12,"Santa Cruz","Z",1,"78"
"Maquinarias",2019,12,"Santa Fe","S",170,"82"
"Maquinarias",2019,12,"Santiago del Estero","G",3,"86"
"Maquinarias",2019,12,"Tierra del Fuego","V",0,"94"
"Maquinarias",2019,12,"Tucumán","T",3,"90"
"Maquinarias",2020,1,"Buenos Aires","B",98,"06"
"Maquinarias",2020,1,"Catamarca","K",0,"10"
"Maquinarias",2020,1,"Chaco","H",16,"22"
"Maquinarias",2020,1,"Chubut","U",5,"26"
"Maquinarias",2020,1,"Ciudad Autónoma de Bs.As.","C",155,"02"
"Maquinarias",2020,1,"Córdoba","X",144,"14"
"Maquinarias",2020,1,"Corrientes","W",3,"18"
"Maquinarias",2020,1,"Entre Ríos","E",19,"30"
"Maquinarias",2020,1,"Formosa","P",1,"34"
"Maquinarias",2020,1,"Jujuy","Y",1,"38"
"Maquinarias",2020,1,"La Pampa","L",14,"42"
"Maquinarias",2020,1,"La Rioja","F",0,"46"
"Maquinarias",2020,1,"Mendoza","M",24,"50"
"Maquinarias",2020,1,"Misiones","N",0,"54"
"Maquinarias",2020,1,"Neuquén","Q",3,"58"
"Maquinarias",2020,1,"Río Negro","R",0,"62"
"Maquinarias",2020,1,"Salta","A",3,"66"
"Maquinarias",2020,1,"San Juan","J",2,"70"
"Maquinarias",2020,1,"San Luis","D",1,"74"
"Maquinarias",2020,1,"Santa Cruz","Z",2,"78"
"Maquinarias",2020,1,"Santa Fe","S",126,"82"
"Maquinarias",2020,1,"Santiago del Estero","G",0,"86"
"Maquinarias",2020,1,"Tierra del Fuego","V",1,"94"
"Maquinarias",2020,1,"Tucumán","T",7,"90"
"Maquinarias",2020,2,"Buenos Aires","B",101,"06"
"Maquinarias",2020,2,"Catamarca","K",0,"10"
"Maquinarias",2020,2,"Chaco","H",12,"22"
"Maquinarias",2020,2,"Chubut","U",3,"26"
"Maquinarias",2020,2,"Ciudad Autónoma de Bs.As.","C",189,"02"
"Maquinarias",2020,2,"Córdoba","X",113,"14"
"Maquinarias",2020,2,"Corrientes","W",3,"18"
"Maquinarias",2020,2,"Entre Ríos","E",15,"30"
"Maquinarias",2020,2,"Formosa","P",0,"34"
"Maquinarias",2020,2,"Jujuy","Y",2,"38"
"Maquinarias",2020,2,"La Pampa","L",9,"42"
"Maquinarias",2020,2,"La Rioja","F",1,"46"
"Maquinarias",2020,2,"Mendoza","M",20,"50"
"Maquinarias",2020,2,"Misiones","N",0,"54"
"Maquinarias",2020,2,"Neuquén","Q",4,"58"
"Maquinarias",2020,2,"Río Negro","R",2,"62"
"Maquinarias",2020,2,"Salta","A",1,"66"
"Maquinarias",2020,2,"San Juan","J",3,"70"
"Maquinarias",2020,2,"San Luis","D",4,"74"
"Maquinarias",2020,2,"Santa Cruz","Z",3,"78"
"Maquinarias",2020,2,"Santa Fe","S",106,"82"
"Maquinarias",2020,2,"Santiago del Estero","G",8,"86"
"Maquinarias",2020,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,2,"Tucumán","T",1,"90"
"Maquinarias",2020,3,"Buenos Aires","B",89,"06"
"Maquinarias",2020,3,"Catamarca","K",1,"10"
"Maquinarias",2020,3,"Chaco","H",9,"22"
"Maquinarias",2020,3,"Chubut","U",6,"26"
"Maquinarias",2020,3,"Ciudad Autónoma de Bs.As.","C",128,"02"
"Maquinarias",2020,3,"Córdoba","X",109,"14"
"Maquinarias",2020,3,"Corrientes","W",5,"18"
"Maquinarias",2020,3,"Entre Ríos","E",12,"30"
"Maquinarias",2020,3,"Formosa","P",1,"34"
"Maquinarias",2020,3,"Jujuy","Y",1,"38"
"Maquinarias",2020,3,"La Pampa","L",6,"42"
"Maquinarias",2020,3,"La Rioja","F",0,"46"
"Maquinarias",2020,3,"Mendoza","M",16,"50"
"Maquinarias",2020,3,"Misiones","N",1,"54"
"Maquinarias",2020,3,"Neuquén","Q",7,"58"
"Maquinarias",2020,3,"Río Negro","R",1,"62"
"Maquinarias",2020,3,"Salta","A",1,"66"
"Maquinarias",2020,3,"San Juan","J",0,"70"
"Maquinarias",2020,3,"San Luis","D",3,"74"
"Maquinarias",2020,3,"Santa Cruz","Z",1,"78"
"Maquinarias",2020,3,"Santa Fe","S",63,"82"
"Maquinarias",2020,3,"Santiago del Estero","G",0,"86"
"Maquinarias",2020,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,3,"Tucumán","T",2,"90"
"Maquinarias",2020,4,"Buenos Aires","B",15,"06"
"Maquinarias",2020,4,"Catamarca","K",0,"10"
"Maquinarias",2020,4,"Chaco","H",3,"22"
"Maquinarias",2020,4,"Chubut","U",0,"26"
"Maquinarias",2020,4,"Ciudad Autónoma de Bs.As.","C",12,"02"
"Maquinarias",2020,4,"Córdoba","X",26,"14"
"Maquinarias",2020,4,"Corrientes","W",0,"18"
"Maquinarias",2020,4,"Entre Ríos","E",5,"30"
"Maquinarias",2020,4,"Formosa","P",1,"34"
"Maquinarias",2020,4,"Jujuy","Y",0,"38"
"Maquinarias",2020,4,"La Pampa","L",1,"42"
"Maquinarias",2020,4,"La Rioja","F",0,"46"
"Maquinarias",2020,4,"Mendoza","M",3,"50"
"Maquinarias",2020,4,"Misiones","N",0,"54"
"Maquinarias",2020,4,"Neuquén","Q",1,"58"
"Maquinarias",2020,4,"Río Negro","R",0,"62"
"Maquinarias",2020,4,"Salta","A",1,"66"
"Maquinarias",2020,4,"San Juan","J",0,"70"
"Maquinarias",2020,4,"San Luis","D",0,"74"
"Maquinarias",2020,4,"Santa Cruz","Z",1,"78"
"Maquinarias",2020,4,"Santa Fe","S",5,"82"
"Maquinarias",2020,4,"Santiago del Estero","G",0,"86"
"Maquinarias",2020,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2020,4,"Tucumán","T",0,"90"
"Maquinarias",2020,5,"Buenos Aires","B",59,"06"
"Maquinarias",2020,5,"Catamarca","K",0,"10"
"Maquinarias",2020,5,"Chaco","H",15,"22"
"Maquinarias",2020,5,"Chubut","U",3,"26"
"Maquinarias",2020,5,"Ciudad Autónoma de Bs.As.","C",29,"02"
"Maquinarias",2020,5,"Córdoba","X",78,"14"
